id,price
f8dfd04d88,547330.2243490496
1bde382dd1,224985.78220418366
b96c08d8b1,705119.2722331753
ecf051494f,316748.04642635764
d0df26e835,223851.80397309025
a0ba6b45ee,810997.5045864795
d702ec434a,584115.0006879552
bdb463aa31,466931.94630360225
c25ceedd19,852629.1142291002
6e238ffdba,335575.89892596187
451c6b060b,256740.21032035895
3ba0746828,2032164.432033467
2e38c4dab7,516452.8484202096
623871f040,388021.37133102654
0a2024537c,863436.9732416234
e45da38646,571097.185615996
ce510197cc,1053464.7399248302
f08586e82b,201433.7639731857
77bcc040f0,181866.10996955622
e93a57cecd,452104.3777168887
2425392c5c,330880.3503975902
bac1f45cbb,962220.9730625455
784295b487,412113.5494445684
a8772ea1a1,765294.3284931323
78a67ef917,1203817.6869260406
e34e635c7f,667430.0755129753
5f0b4a4b5e,193903.38217930938
53d5ff6a62,507237.7573661142
3392cf25c6,287609.7616693918
84e064e108,206507.3764143421
4039d69c01,385871.57966031705
44acada236,870404.2098681286
723ad7e454,869656.5813042639
82beef8681,1233389.7670618815
47fd40b919,213490.88949166695
c0ac922dfc,721471.0149611775
12260320d3,631386.9556270026
ec45577ef5,325774.97648494836
8cef4ea5bc,408950.82822564984
a5880df625,275233.1052041277
6044ce502b,442076.40691518754
51e953c72f,292068.6316301848
193272c882,233028.61976796895
0f91c2363a,1010310.9176456275
18a203f9be,436603.9469634779
7ddaede67f,325374.2785416619
ec4bebccfe,292813.26853032806
a54cfba9c3,330813.24314034655
91bdda9c69,294569.4683687979
230057b815,502218.45297086955
19410b99bc,287339.2797102074
fd6be43598,1309808.5221590588
9e01a0f264,641189.8795881983
159b4e3bd2,382239.22512708104
9fc8625a93,327344.0604949084
9e7b5c272d,564804.0761426017
d8c780c37d,623827.2951558818
8ba291bc1b,671077.7143773623
6e2c8a853b,1162341.0345895449
cdaea5e849,488327.7686757274
63fe80f44d,560540.2008990898
9b66a5ac18,291493.513031047
3c8ff6a4dd,403593.4208006157
5e4c8a7a22,558115.1910868746
27cac6af34,502304.6123475178
b5a5b30559,188201.54553455772
a2cbbfda38,363613.49041830795
f56a988f59,240708.19234764535
4268ddb08f,260681.33748003512
83b75f343c,278420.4199734255
d03e0d76cb,703843.548669942
09e60e272f,778379.1544894064
73b95cc30a,278616.1553065273
d3df8a6504,477903.25853614864
c5581bd15f,450536.2710271396
d6d2c63770,1653823.6317591786
70969d0f20,589857.3489103843
417e7456ac,631168.5024563242
6d60acf55c,533347.5590467944
4974831849,433356.23118878365
6c412515c0,346277.3949592668
f55429a924,394299.6132871253
93eee281aa,889130.0196302532
c7d24b06e1,936120.9470399673
a890748b1a,525688.2034503015
8285c16112,709804.107378004
c5f2ddf415,266189.0748376193
44a23f8577,280805.96440260456
be91d3568c,520206.9573335111
7ba5d2cb07,310951.6284687084
4577ecd5ac,545178.20850877
d25e45c432,963002.2926038562
1146ffc8b2,1112529.8608064947
0399c810c9,540223.5470287311
58662d13e3,1374778.6525944374
78e72208a8,291338.27033734095
2ea54f266e,358661.3245550376
52db26fdb7,376844.25772479427
5d9c6744fe,931887.4551175984
259b521da3,391381.5822427217
f343b005cc,320509.7764452517
5b94333831,383414.99408376863
c3ad836e12,787074.7326060064
cde306dbb9,188134.0747643937
661d415ec9,545554.6420466688
f10ffeb1ee,406333.026472182
6c621a0180,301577.8648656869
3bbf241022,486597.8291766107
ee4a63769e,733645.4392902739
9c36b65aa4,332739.14309762756
3be6143b58,1145643.5424674172
b00012981e,650637.6095946161
3f909cd810,374293.2309754149
d74cddfd00,977111.557376588
a38487f13d,255834.16234387772
92b1735c63,558345.3438725751
4bf332ab8e,361838.8807676286
f08ebcd325,498635.8819658889
b058cbe32e,521514.48440467496
b20651d001,314864.0753190874
660e951e1c,547330.2243490496
57d6b9a2ee,181866.10996955622
de3c689e87,398628.04049334297
9009e8ab0c,503218.48524893296
93075a5ce2,612870.3176661964
1c6a8259fa,1040009.8837026551
b8b3e91ae4,502932.73339070077
b5b67c7415,384015.07435562933
d94cd7029c,1008685.0975591515
2d50c45a9a,590967.0237298529
81e7f70d61,745367.6034223496
b9fb3b2f94,191964.370021784
8feb829afe,365075.5174790801
584955744e,762755.8760075895
b258a3b62a,709129.523960262
f56dcf0614,2166506.157795497
f775f56a81,260842.109735398
79753ed02f,449830.10401540867
685940570a,569145.5349752854
df96af49b2,581576.0443404822
3beed50129,378155.1521301344
0ca6c79035,652571.4254501924
2a1db1df43,607737.7038230572
b4648b735d,547358.8765558904
8858ee10b5,487293.7403703013
432ff6eba5,370629.3291226651
5c47182d95,267342.9313195292
57177e27af,285047.8389308151
e766a9a5f6,618160.6383145096
3436035675,395813.2675625284
2200a5991e,193702.73717239723
5357907917,509006.375939839
a21fb7de02,454020.6310173314
3402c75638,1157711.3113159225
9cab575bff,292488.45476906653
858c73e9de,1730575.8948171302
87ee38e352,406346.8346186898
ca9052cb8b,237550.60370901728
4600b99453,545774.0682883674
f1ee2816d2,498828.6645541296
ab934ee057,2807720.314597222
b4a735c555,1008461.7258182679
638dfca6b3,929059.5118758295
0717918905,507944.96527077124
d4cf6d7e85,1031944.5628642694
8ff3be1fd2,363093.03866628994
a9a3fa3dfd,883239.8277489996
7f6d7bb839,450743.66484627326
30dccf4fba,450786.1307819673
d969a07bfe,1326592.5954592836
9bbeba4d78,1383554.3102700694
0f7e944e65,1081772.468172095
ccedff8b0b,1182183.2603018482
13c80eb5d1,421427.040881489
58b22ebbae,613844.3980780116
61992924da,270866.53890158
94b584ee70,661580.6503666518
cfab2a6a5c,386085.5468732597
fef10b3b34,587740.1602010415
82755d94bd,698839.6177078066
66b1ba456e,233658.35672654636
a4ef7feed1,597428.3754610253
e1db255117,1032085.1101859722
f4e359a1e8,461814.1714829695
17af0cd732,907612.3728133757
3f5157b17a,322976.84104127774
464ca4fc75,1082012.0780583895
ae266dfad9,694204.9719791815
98af16daed,213772.03967159145
c1c9337757,236302.09766913496
684effb57b,489790.9739255515
07fb738af7,561975.2831474919
7c32dd33da,519474.53219378646
375fc39ef7,306468.9167678353
6e4ed0e721,259666.90936871385
dc9bf3ca6e,597343.6334689675
a7260a8e02,848333.3286169773
48d4fd00bd,200713.7632162795
b16b6feb26,493007.60692040063
1b5e67eb5b,344144.00249226217
8e26885d35,598398.067518984
ecdbc75255,731304.7986741442
5034b76707,232006.3564997591
6b841ddebe,637810.1449416194
95a3a5e030,1472206.438247069
d1fe32fae2,337077.27038120455
27d3f1e07e,593704.1569159677
feec6ce3fa,1336105.2103320572
481792ab1f,408386.83045964997
cd890fca34,243255.474478867
ad664e9ac7,349439.7429043773
9b091aadee,686756.3611992237
d2257739e7,975031.2538374915
0df737e2e3,284522.430438069
8a64abc5c2,883234.832653575
ba67441dd7,646449.7498835673
9781dc5838,397583.2061919692
e231885e30,257539.16017520163
2f4eb900f1,291548.1767507767
cf55b3a4e8,535683.4295446598
458c48012e,602825.1571706532
98b30fb15e,705751.0679293264
71e86f185d,284023.3077987873
96ffb2b63d,530336.2171897497
9f32ab2c40,312360.6997005565
c4b9064078,245724.4463719011
a8cb36e270,454654.4867741863
85cfcd0863,561435.425759816
9b99569658,1275230.067332812
4d1c0df39a,259666.90936871385
991e5e6b1d,570890.6733523525
f5f37c40ca,686490.322113153
942763d151,420412.1543096804
13434d129b,561056.8005711265
ab97e25d49,340795.3997907818
c179094b4c,252123.6667503061
c2c35c53f8,310008.6763127332
ca23cb1647,635568.0476510099
edfa8f063c,404941.5029992822
388d7d14e5,278632.86935677927
cb2f427834,421242.5846812425
639b196c45,913644.0006122666
8fb9182290,542856.8261984766
c511898f83,639961.4441770532
ab2c66a09f,492455.18824529776
7ddf41e569,407812.47775221575
1598fdcc06,195504.5283400657
19bd2a5001,316393.03573673253
80df5060ce,547335.2609265943
9b548d3e64,351153.6578775981
7ff66f51fc,374444.8859493808
b2d5b42bc9,870597.0022157737
c6b9d63d4f,504685.4226362603
c424d87a05,332019.545099373
45a8a95f2b,359700.6866922037
0e752940c4,459427.94892100873
919ffa85d6,368666.21452294127
5cd057795f,518904.9258236854
2e22719a4f,392811.105149785
5b2ee1f770,311006.180967547
8542447be0,176104.42067716556
7a3256d886,248252.89230496789
c299f80e2d,551319.9341785298
5b135a08e2,822946.6028751835
8e5fd61ba0,399161.3492803517
927462f9ce,1565280.0030897546
3c1c7e15c2,333378.108911756
1c67936e87,669687.1137089025
30d624564c,363524.08633334655
3e6e373b68,855996.7288968614
a17dca5f46,356802.8123168928
ad031252fc,256751.60981686902
ed25463260,430150.5658276527
3f7e12309a,784061.7569988993
f8fcae5d26,673735.689480885
ac27b51571,370593.73915167135
eb34016a7f,441253.9989169922
119f22e6cb,634839.017383645
99eeda8096,394911.63475224073
d73fbb5972,1554197.4921123886
3240b6a5d5,267777.8220304462
2931c4ab77,330880.3503975902
d4ceba01e6,392397.59044606204
88ca81d8d9,213982.00391281175
5302b418e3,1005033.0259806562
184e1b0d12,368543.79952589696
a9435206ff,227114.21236370865
d8b98f306f,305851.3688473243
b6ab80597b,738546.6326763288
478344d148,240311.16124139098
d4261f1b0e,377605.9472160094
41e38bcbbc,264569.9221682868
48fdb1168a,1131980.7683213674
7bae98e610,366125.82032068685
babc446b89,292488.45476906653
ab7ecf01a8,394990.5367064562
c6c1412272,494772.38976933097
213605ea49,579984.3622834623
7135afd400,243848.37767754935
36a0e4d389,427935.02681657526
9bccfac6fc,352288.16671916354
7f2550d829,184618.9704650752
147ae8ca64,538256.208787044
34c3258b36,462048.6147162062
2ad6c6fc2b,233713.60226329838
7b6e393835,1181283.3565603655
171972ea0a,425084.83472601103
7f8b0b4446,383452.7067249547
3b8e3826a0,554257.1099883604
4e98480951,373222.72968005936
39682ce070,569152.2362116526
5487d49ff1,843817.6123683724
773cad6638,321933.43990688113
26232f1c09,701470.2984684479
5f2cb21326,343589.009172384
ba0afcb284,284695.87058224017
eb3d832dc4,835269.9625241372
90f0fb0b28,461548.9181936899
169a7da82e,385859.57118500356
74c38c6ad9,177643.6511435666
0bd8162953,604251.1960930667
74bbb7b64b,725783.5321233954
2a63c6f2ff,478678.63143698947
bedc984239,433284.33336862695
846ab69758,444809.2389020643
95e1e4ab5d,177465.50822024228
c718fadee7,386798.1265862492
c48755e357,364082.59208198456
e8d514460c,1495958.0987256672
a7ce126932,594508.3374052241
82fd96805a,477879.1328817393
c259ae3e7c,459745.09817012365
5afa22535c,392989.4309918407
a5fb9a8c85,342276.8920057505
99a60bc9b5,482359.1787061153
a95e26b2ab,177625.24947502618
6d8faa5374,265652.8336906137
c6594d0de4,442374.917337772
cf44fb02ea,363084.70153960655
43685aa7b6,175967.4525750481
087420b012,260052.6142230751
d910023440,383137.1534746706
2f2fd86946,383559.77208178706
8356222fbf,290879.22337791
d29a9a0317,1048719.7582999344
cd7dc01665,1214535.1325517436
82801db390,696470.5308503686
befa7501df,896462.8686705255
05da395cc6,418091.3333521302
6a5a3d2f09,934663.3232970671
a2a7322413,523848.8471722887
83e411fa52,559803.2971259393
c0b42db18e,488726.4601878846
0ecfdbcf20,429280.1190886243
bd86e27be9,1187150.8834127851
2164bd9c3f,458230.02016244875
52578b5d38,793940.3416162007
20999d596b,373876.0564888472
0f1dc0fbf3,338470.18900117767
69e4b93b98,966438.7798505287
e153e7d8d2,420837.83491574705
661dbcacb1,1188162.7793826943
fb34905038,322057.77592386387
e7f0960d2a,426463.860078841
ca7c6f07d8,352089.09184640273
a76a947668,548622.9736707167
371c87ac24,355384.4462507048
1166340aac,686209.044816189
d82dac3ad3,644261.6390474606
85264af1b3,389596.29625780357
88ead88ffe,980702.3379202822
ab81e282db,542652.8818109304
9af9e0a09a,1217122.4226559084
a0eb97abd1,397180.46243100014
ce485d0868,492498.3622134798
1c70af495f,491560.50851482054
c53f934314,290512.39605444256
25f00c76c3,839590.6060597709
75b68f1eef,192804.47374573015
3963e2c0c6,1679103.7738245993
7bf5040020,348277.4087001509
aab22184de,713831.6175033709
8c6750d564,558050.8804362571
461410bfd5,423322.27363882726
9f5874dc43,402910.4963543464
10a210763c,1988162.661651565
696aaffb33,522715.9816333396
bb857b05d2,641189.8795881983
a49ba4e758,282985.8789486007
edcd8c9963,596307.9270035048
bab0a03e9b,672430.5909508929
0b23d3eebc,329569.0338419327
c62575ba1d,1521496.002641242
2ee75c63ca,366449.43314946885
d8338224d5,378892.5785448142
d428772072,401374.9650532375
567a27356e,211045.2811124152
8e60b01377,1017910.8047751872
1a1a30eee4,190199.5889140635
9a31a4e790,274520.49441318546
f3f43324bb,538118.3695247406
ac684a309b,1147216.8288590137
77458a44f4,372116.45502812264
6d0c4048f4,314427.75632659975
df2babdf9b,400679.2809003508
1fc509639b,781330.3221950235
c43dba17d0,845384.5267353243
3a7b3c613e,283074.7533081101
c6f0542601,350420.82842643163
83225907db,201450.51498574528
18dc2d5c2f,307349.00687116315
9d82c57753,338278.6819110998
efaf1b8c74,441947.66902576067
d2e038fac7,736080.8892673561
f13b1e095e,332708.0430841933
e0dde6809b,502092.25623763324
ba76bc99ce,559253.4432586165
780718150c,294240.0934920065
54eb403798,831479.0925382808
1ba87026d7,500828.6797078653
773486d327,265190.7286368947
245b85e584,385762.04665676464
75a2274bc5,350703.55661235587
39b4a66dfd,364056.5088699936
1e69b37a6b,353251.3874924781
1daa68f2a6,353321.34450338903
871f526840,409800.80308429914
e0df2be395,215172.45271815523
515e4dffae,437429.68919745873
8c12a53550,564410.9148745135
5503abcf1a,1008685.0975591515
6099a3aa54,444812.1941272452
213b5fdbfb,400756.8774901745
d72f914c0f,659896.6038031752
8c6772adff,318430.31493704533
5230ac3f4c,371635.0059611687
caffc2af1b,1058438.4918532437
82629da3ab,229430.82291226293
b34c3ecf5b,1078435.9106391817
9baa9eaedc,520276.32464524487
af1152a563,365657.55362659186
23a3ad40ca,534076.4815878876
960508c836,1133082.8345698842
14b2ceb257,738560.6395891816
936c991f67,423415.721000738
acc8918072,551835.9206418828
9d1cdab384,174554.7316422413
a7b7a5fcee,330082.43669082905
53f0ce2a95,1343614.0349258925
55617ecaf2,284029.5719102507
e66bcfdc97,306993.41618708975
27310a8398,513788.83523981145
9b700fa827,348486.3148686988
f18bcdc4ab,591907.5246254611
55798088a2,378430.10643956845
8d0315fd98,1145686.6795871702
c4b4554bae,494489.3256808327
33ce9b0dc8,593844.7240304708
d9a42d1f83,361960.9058906356
55ca0c33e8,1388783.5259313188
9a5a34605e,527745.4456416719
6112b52b8b,272474.9724027032
e2b85c9363,404663.0469787922
2f2fde4b5f,534240.0479214201
70898139a6,1111636.4853942483
195ebaa0be,408737.91414327046
2fb0492cce,747756.0471505242
312ddaab42,350637.0504969127
895a187aba,525020.8963320707
af5238ef6d,277092.70864339045
2cff2ce448,435310.76615968463
33fa79e76d,1087538.1015683701
272d9aebe9,287311.6564094875
2f8ceadca7,401174.4671667945
2464d56aa8,316117.39953155955
453b3c61e9,462598.01203149534
d7214f393e,636164.9042774884
88cf8196b2,372732.99791363423
1d178832a0,1100019.9867382757
ad89e43908,1561553.1154192172
dfda4eab79,348210.4311535097
1d826d8ca2,481909.50997253833
c633c9daea,346290.65493927407
690173a8d5,449698.9388224128
22d2500ba9,303515.1293950944
52bdced0bc,177625.24947502618
0ffdba8abd,221959.76248563803
f0030e2a12,258074.9472860722
77b9d61adb,376898.3463635107
fec33d4460,608447.7835007744
8a5017e6cf,307000.47267755796
0b2ab1981c,615558.5758180863
a444de96eb,281311.44033389003
69f0416aad,425920.3618251576
86f4354941,315849.61362161307
7bdb5e1f6e,422371.0888508248
9f2754178d,300645.5476706496
ae8921fdca,576742.0887881999
4a89e77184,344589.3471343833
bf1f500127,240311.16124139098
9a02a85fde,599638.8673918131
bf50c1ab4a,1237195.3486961494
642199dccd,331286.23244591587
6226f3789f,436804.28789707617
6d57b89b7f,373891.71501057246
8c455be16d,811556.8417414117
e9e8601ee4,223200.4137926333
6c3dff3150,642166.3532792317
07d4f0cfca,639676.1354010317
ab62257780,540034.2159004351
1feada1dec,326153.66351670976
77c2cd631d,1033836.3620290409
32bd5edc41,535888.3758868315
eb274106bc,237659.8644124012
fd78b67fc0,256064.27320712278
b0383b7be8,312397.1642910054
e8de19a1b9,229530.29725372308
abef8bb5ba,439288.14576603915
31f802910e,1081992.508179812
282bae7aba,314816.708457708
e0ff54d8c7,1143572.7793817439
dfd7024f0b,1088538.4539938753
eb9d0ad1d5,294274.2755110977
233930b4f1,315902.7803634157
5af1320a79,594283.8879797929
3f92a2ab3b,1309090.0238240846
59eaf0cf8a,188201.54553455772
5118ee490a,201450.51498574528
ef7264f4ca,370501.6969035734
e779e18255,286762.2954973527
ba7956cd08,404988.3304288189
f4e969f726,346864.16076642
d534dd1bd9,356017.9257218475
89013261b1,540455.7996730078
03c90adb6a,584611.3798649613
f0c12f9353,566323.4108989793
25fde92eba,867297.2070560856
1f43a75511,1112902.7728955008
7ab9b477c8,1084743.9473565102
f90224afa9,298254.98515138705
c0751fa89e,170781.44671441938
0b33539d12,703279.3517866592
0a6d4a7e26,284020.8985771634
a322851d58,781103.8065622447
81aab77e09,641702.9719455898
55148f9ff8,390139.9543591558
9f3d0aa9eb,994197.0249137465
bf6e9e47eb,779327.1036591295
06bef811c1,699271.8412394547
7c99f9915b,223081.59568527326
3fac5f3a6a,176104.42067716556
a1e0d1b3e2,188509.03100882724
44e392747b,810590.4590528748
40d3be128f,314952.0689407952
e742e09929,1450071.4175029132
06f472e696,342080.9836364733
4726756022,1293443.3021420073
5854968171,201450.51498574528
22af23b8f6,398803.04625424213
3e936b20a8,404764.1122199219
cf296da8be,1395926.497983647
80715a2618,538448.953189479
9ffea0db6d,250823.54812764967
56c4c584c5,400470.667536969
4e432c61b2,796599.0219502709
feca70a442,258640.44343010196
9a65dcd9d6,394476.8904895063
56d61536e5,430849.686978521
f4eef47c77,292965.70906217716
4d0bcbabc1,1892605.0275092022
37aa4945e3,1157711.3113159225
245ff13abe,270292.95846230554
e6baf46f2d,402788.3867085226
06db978c24,538627.8380095066
1d0e2baabc,421802.4104645263
0ad6d52139,915437.0464935116
5c8fb4f715,201353.46940244507
d63649aa0e,444991.4503761378
8078cf243a,956768.515559657
f1f30e615f,487858.91119655437
cb21a0fcaf,368401.7050407011
e92b71a2ad,269365.20035823423
9ad8a739aa,294001.6497756289
d1cd560bfb,491625.9485435732
9d158a206e,183611.75114624077
8adbd36719,507339.47889043356
6f064b0113,636825.7345544312
ae159e2f14,481399.6399911293
9ccbc71c08,413749.9820275598
388a861b0a,2026710.2456498628
2e90f03eb0,1724126.7765608008
e2e5b7476c,418638.36780558166
0eb5c8de12,690091.4296854734
46c7bd9bee,320762.78520408866
d1ee6c8088,193635.30122700264
2b46a05351,465932.15210430534
30daeda3af,551958.8561277041
44a2e216c2,227315.2078397082
d3661296b6,723822.4458927272
96f68390b6,491839.22619987634
c5c3e16db9,279007.72401944466
c34660fcc4,297213.98878586874
9e3294d8af,271958.0793299519
16cf5f7296,200956.8667960833
9dcdb4d586,512741.77218707703
43e4dbec64,167969.08575626527
619492274d,403625.2878567245
77cd4054d1,372438.395539108
e0a613d496,266481.7196385918
06874bbe35,490473.24662503053
e5e735a41e,477657.85553637473
904d22cb2f,680575.1853578608
f09e645c6f,442251.8341409136
dc1c2092bc,319351.655684537
924a85e821,424564.69688646024
cca73c9e28,637180.8956576135
6f68ee7d3e,659759.2159053982
c38058fb21,387254.93925229774
d064c915e4,232607.70864905292
77e1e96507,728214.1291482092
6dda13b823,267777.8220304462
0f1e8cfd77,606180.8524440301
1d3a086977,313916.9877544575
709b2ec2d4,346273.896536543
9f5db816a7,406486.92334469635
21951bb781,189996.70561106844
1e5fe801c4,438997.17189405777
28530cd12d,710279.3339933963
7d8a0f5000,480487.20332007535
b5abf3d2ed,217242.02066638123
783adb4255,646367.3465462783
bf509e16b5,793033.8528505258
3a124d9778,3127535.2778348355
22b4a663aa,349484.6799152334
97c6d736af,435188.7076705045
09cd82a1b6,413606.1199967496
cab6c4893b,283678.6951740303
410d862b18,392660.52119852096
15441fbcb1,296645.03857531014
2fdcc686ec,498166.80171562906
100f4af513,910876.9799562361
7dd74c6ca2,215560.93057761653
9c02d80581,824855.6724019144
65ca0670e5,408488.1765384149
0454ee6ea5,1163455.666043722
f2354a4a81,499582.1308887305
2d15fc4ad8,266064.3493844105
50db6e121c,470773.2326463832
b966379d6a,718023.0479516602
a4fb8dabd1,289786.0647537912
fff0c66203,424215.9443671331
efe75801dc,333909.4917481146
9af58143b3,407350.58350462746
a820e3b3e6,463428.5455296015
7bc5c1722c,521642.83210350457
d84413d4e4,262146.1713105695
fc45469f7e,319242.4792379075
5b281c0089,987553.8108786186
1961d1b11c,412795.0545122375
a0f651a4f1,850359.5556807291
da013ae38a,273285.8915002986
e95c429ecf,363526.86678348586
04e9b5c994,1233374.7388265766
f7297cee5d,265926.2003896952
eb2653d615,378430.10643956845
288fd0d542,790850.4305421581
f831702354,176450.35125600977
4670b2b1ba,1240614.9665221209
d436f30486,593733.5617383023
6c09efebfa,1190656.5736216637
172f1ab3cd,503449.04544253985
45fb6840fb,351377.37203005876
c1225f62b2,833375.4296776932
6f819bda40,476162.7117915652
db2b75abdc,236237.05092391706
964eef5d60,448348.94139530754
3fcc13ec54,529359.8308388019
3aacf61d67,506122.34355045046
66e0df140a,398406.31049780024
273d82b4e2,869329.3362967251
f4a6cbc8fd,809394.6454401239
932c32af43,340924.78292743117
22cd9b3ca7,817029.3521571147
41765acf2c,306794.7541716945
feb0179b9f,419253.3852349534
28fe0d098f,501237.893489773
f1c163311d,277602.65315262356
b581b6798b,251163.4300682925
ea7f6c3b82,615895.112632226
23e3a0009c,267070.1159684469
8fe6349e62,478480.80474316643
324dbc5d3c,1755515.7100872684
20a457d3c0,498006.2202466354
76b1397ffa,424117.4778780781
3f65c466ef,1448690.1230090403
85a855e525,829328.9968291157
8262dd50ee,263968.3484270893
1ba5cd64a1,378922.17975687515
99c98e6434,367123.3503565386
a34a05c695,796925.5314223589
59a30dd8db,262146.3118695346
244d3e19e4,295738.16431799816
ea18d3e036,333662.86124807113
3d9a1c72a0,374702.70423079975
16cb89e2e7,548398.5081371977
eccb25d161,375707.3117004674
feb7011acb,472481.4262494263
7e616b2070,626853.9389456721
ebcefdae58,281832.8907331946
ae0654d55a,411600.945245608
99fb9cb5ee,431766.8455305134
a6d485ece7,472036.22755201673
a77f917fbb,366965.05804980925
013b0fe127,378134.98994660395
cf635c0538,519120.88606411085
2954ebc5ff,358047.8408433016
11ac2c0ca5,398780.3972788376
5545f810e1,298632.5145060953
1dbc006b78,265743.905750243
5b7f000c23,1051496.413784338
98cb3f763e,883331.7675592769
36fef98f73,1010606.0652208328
e6598a4c18,462604.8777210362
7c7cbefbd2,207505.92764421122
73b8094c92,506912.52624454896
3504f88044,296548.92286333046
67187f1aa5,1598742.4658059832
e5ed149efd,291888.7827805119
177455d289,1137229.5632387195
afab0f61f9,392796.1609691613
2b18e4dd78,446888.64745673613
6924281147,439228.628321878
b08fbe775d,923221.4216910074
b368b28253,489756.51240066084
172f260747,334454.15103940025
aabef80c98,1170686.0899641062
66c2d8ed94,1041720.0714466275
3c0f340275,330314.42017723486
efe84bed26,936120.9470399673
77051676f9,1009907.4625330975
3cda3ea12e,416499.05408608617
30bd578b5e,983431.9328728288
266d2d2249,460342.90808122756
fd9624dda1,556071.6826902677
93dd881784,275057.11728449096
b291998eaf,378178.9200529372
3c724cc7f6,324975.162705968
64ab8547f9,1008698.3233065689
d719377c7d,316419.7519423517
9b1b4ea983,505466.3948259244
b63fe7b747,418352.7714852459
8f59582120,787134.5106857659
25697694e8,198398.60333377152
83b2b98f21,228558.9168612788
02cc7b756b,401093.3141142759
cd1043a267,599516.8241667075
b7c9e02736,437185.3795272174
9686e72cf2,2137592.874975083
23360ec57c,421936.03595830296
a9067f07a9,475269.16721838264
1ce2aee6ff,554391.7972931643
1ecd3361ef,619153.2258606827
bf4798d0b5,417428.07921911613
ee0a61132f,254771.6163108397
56f08aa09e,372322.70561347983
c4f8442acb,333487.4155968187
